category_id,category_title,act_title,act_url,pdf_url,saved_path,status
2,Civil Laws,"Public Accountants´ Default Act, 1850",https://www.pakistancode.gov.pk/english/UY2FqaJw1-apaUY2Fqa-aw%3D%3D-sg-jjjjjjjjjjjjj,https://pakistancode.gov.pk/pdffiles/administratoraf7be9587f13339baf709c9cf6ed9136.pdf,pakistan_code_pdfs\administratoraf7be9587f13339baf709c9cf6ed9136.pdf,downloaded
2,Civil Laws,"Public Debt, Act, 1944",https://www.pakistancode.gov.pk/english/UY2FqaJw1-apaUY2Fqa-cJeb-sg-jjjjjjjjjjjjj,https://pakistancode.gov.pk/pdffiles/administrator2bf46ebacdc8899d104188e8d1bd16f9.pdf,pakistan_code_pdfs\administrator2bf46ebacdc8899d104188e8d1bd16f9.pdf,downloaded
2,Civil Laws,"Public Investments (Financial Safeguards) Ordinance, 1960",https://www.pakistancode.gov.pk/english/UY2FqaJw1-apaUY2Fqa-a5acZg%3D%3D-sg-jjjjjjjjjjjjj,https://pakistancode.gov.pk/pdffiles/administrator1a87cc04f2760565ff78e6c8d991c287.pdf,pakistan_code_pdfs\administrator1a87cc04f2760565ff78e6c8d991c287.pdf,downloaded
2,Civil Laws,"Punjab Laws Act, 1872",https://www.pakistancode.gov.pk/english/UY2FqaJw1-apaUY2Fqa-a5w%3D-sg-jjjjjjjjjjjjj,https://pakistancode.gov.pk/pdffiles/administrator03228293f22331aa4d74568d913399ac.pdf,pakistan_code_pdfs\administrator03228293f22331aa4d74568d913399ac.pdf,downloaded
2,Civil Laws,"Railway Stores (Unlawful Possession) Ordinance, 1944",https://www.pakistancode.gov.pk/english/UY2FqaJw1-apaUY2Fqa-cJmX-sg-jjjjjjjjjjjjj,https://pakistancode.gov.pk/pdffiles/administrator62c1ed39158cce35c09320d9bb9a7f36.pdf,pakistan_code_pdfs\administrator62c1ed39158cce35c09320d9bb9a7f36.pdf,downloaded
2,Civil Laws,"Railways (Transport of Goods) Act, 1947",https://www.pakistancode.gov.pk/english/UY2FqaJw1-apaUY2Fqa-cJiZ-sg-jjjjjjjjjjjjj,https://pakistancode.gov.pk/pdffiles/administrator96adf8fa0f924275586ee1a77b062568.pdf,pakistan_code_pdfs\administrator96adf8fa0f924275586ee1a77b062568.pdf,downloaded
2,Civil Laws,"Recusant Witnesses Act, 1853",https://www.pakistancode.gov.pk/english/UY2FqaJw1-apaUY2Fqa-bw%3D%3D-sg-jjjjjjjjjjjjj,https://pakistancode.gov.pk/pdffiles/administratoraa9c14377a06c01ceabecb49a94bd6bc.pdf,pakistan_code_pdfs\administratoraa9c14377a06c01ceabecb49a94bd6bc.pdf,downloaded
2,Civil Laws,"Registration Act, 1908",https://www.pakistancode.gov.pk/english/UY2FqaJw1-apaUY2Fqa-apeU-sg-jjjjjjjjjjjjj,https://pakistancode.gov.pk/pdffiles/administrator0f29bc9f1e3dfed37c0034eed1e29d53.pdf,pakistan_code_pdfs\administrator0f29bc9f1e3dfed37c0034eed1e29d53.pdf,downloaded
2,Civil Laws,"Regulation of Mines and Oil Fields and Mineral Development (Federal Control) Act, 1948",https://www.pakistancode.gov.pk/english/UY2FqaJw1-apaUY2Fqa-ap%2BUag%3D%3D-sg-jjjjjjjjjjjjj,https://pakistancode.gov.pk/pdffiles/administrator3c0b4994cddecb135e5abf2b1c626d39.pdf,pakistan_code_pdfs\administrator3c0b4994cddecb135e5abf2b1c626d39.pdf,downloaded
2,Civil Laws,"Religious Societies Act, 1880",https://www.pakistancode.gov.pk/english/UY2FqaJw1-apaUY2Fqa-bZw%3D-sg-jjjjjjjjjjjjj,https://pakistancode.gov.pk/pdffiles/administrator2fab6f668b15763f8585280329f26b37.pdf,pakistan_code_pdfs\administrator2fab6f668b15763f8585280329f26b37.pdf,downloaded
2,Civil Laws,"Revenue Recovery Act, 1890",https://www.pakistancode.gov.pk/english/UY2FqaJw1-apaUY2Fqa-b58%3D-sg-jjjjjjjjjjjjj,https://pakistancode.gov.pk/pdffiles/administratord5b4fb41a79f41fd7f85175910ad4510.pdf,pakistan_code_pdfs\administratord5b4fb41a79f41fd7f85175910ad4510.pdf,downloaded
2,Civil Laws,"Revocation of Privileges Act, 1992",https://www.pakistancode.gov.pk/english/UY2FqaJw1-apaUY2Fqa-apmZZQ%3D%3D-sg-jjjjjjjjjjjjj,https://pakistancode.gov.pk/pdffiles/administrator77a6acc532755bb370d3fee3ff81aa7b.pdf,pakistan_code_pdfs\administrator77a6acc532755bb370d3fee3ff81aa7b.pdf,downloaded
2,Civil Laws,"Sale of Goods Act, 1930",https://www.pakistancode.gov.pk/english/UY2FqaJw1-apaUY2Fqa-a5aU-sg-jjjjjjjjjjjjj,https://pakistancode.gov.pk/pdffiles/administrator03eadfb5474bfa7c9e45ab4558d5a926.pdf,pakistan_code_pdfs\administrator03eadfb5474bfa7c9e45ab4558d5a926.pdf,downloaded
2,Civil Laws,"Sarais Act, 1867",https://www.pakistancode.gov.pk/english/UY2FqaJw1-apaUY2Fqa-ap8%3D-sg-jjjjjjjjjjjjj,https://pakistancode.gov.pk/pdffiles/administrator64557d435e66c94b98ea5f4a481b8224.pdf,pakistan_code_pdfs\administrator64557d435e66c94b98ea5f4a481b8224.pdf,downloaded
2,Civil Laws,"Securities Act, 1920",https://www.pakistancode.gov.pk/english/UY2FqaJw1-apaUY2Fqa-apuW-sg-jjjjjjjjjjjjj,https://pakistancode.gov.pk/pdffiles/administrator10b09c34cfd7e31b03898bd6ec49dfe9.pdf,pakistan_code_pdfs\administrator10b09c34cfd7e31b03898bd6ec49dfe9.pdf,downloaded
2,Civil Laws,"Seed Act, 1976",https://www.pakistancode.gov.pk/english/UY2FqaJw1-apaUY2Fqa-bpuUY2pv-sg-jjjjjjjjjjjjj,https://pakistancode.gov.pk/pdffiles/administrator7e29dd4c518f15a058c2110713f9d92c.pdf,pakistan_code_pdfs\administrator7e29dd4c518f15a058c2110713f9d92c.pdf,downloaded
2,Civil Laws,"Settlement Commissioners (Validation of Orders) Act, 1972",https://www.pakistancode.gov.pk/english/UY2FqaJw1-apaUY2Fqa-bpuUZWFo-sg-jjjjjjjjjjjjj,https://pakistancode.gov.pk/pdffiles/administrator52eb023c564764ed4eee8c85ef10959e.pdf,pakistan_code_pdfs\administrator52eb023c564764ed4eee8c85ef10959e.pdf,downloaded
2,Civil Laws,"Short Titles Act, 1973",https://www.pakistancode.gov.pk/english/UY2FqaJw1-apaUY2Fqa-bpuUZGFp-sg-jjjjjjjjjjjjj,https://pakistancode.gov.pk/pdffiles/administratorf3d6af77e272b22613d8e5f54ee51db4.pdf,pakistan_code_pdfs\administratorf3d6af77e272b22613d8e5f54ee51db4.pdf,downloaded
2,Civil Laws,"Sindh Incumbered Estates Act, 1896",https://www.pakistancode.gov.pk/english/UY2FqaJw1-apaUY2Fqa-cZk%3D-sg-jjjjjjjjjjjjj,https://pakistancode.gov.pk/pdffiles/administrator920798ebe6866d66302cafae2e8c2c6e.pdf,pakistan_code_pdfs\administrator920798ebe6866d66302cafae2e8c2c6e.pdf,downloaded
2,Civil Laws,"Small Claims and Minor Offences Courts Ordinance, 2002",https://www.pakistancode.gov.pk/english/UY2FqaJw1-apaUY2Fqa-apaUY2Frbpw%3D-sg-jjjjjjjjjjjjj,https://pakistancode.gov.pk/pdffiles/administrator369ef7980ab81e0b188703977998df5e.pdf,pakistan_code_pdfs\administrator369ef7980ab81e0b188703977998df5e.pdf,downloaded
2,Civil Laws,"Societies Registration Act, 1860",https://www.pakistancode.gov.pk/english/UY2FqaJw1-apaUY2Fqa-apg%3D-sg-jjjjjjjjjjjjj,https://pakistancode.gov.pk/pdffiles/administrator0dc721bb2bef23db45633e35e344ae27.pdf,pakistan_code_pdfs\administrator0dc721bb2bef23db45633e35e344ae27.pdf,downloaded
2,Civil Laws,"Soldiers (Litigation) Act, 1925",https://www.pakistancode.gov.pk/english/UY2FqaJw1-apaUY2Fqa-ap2d-sg-jjjjjjjjjjjjj,https://pakistancode.gov.pk/pdffiles/administratorafb9b89337efce3e80e62931379c9939.pdf,pakistan_code_pdfs\administratorafb9b89337efce3e80e62931379c9939.pdf,downloaded
2,Civil Laws,"Specific Relief Act, 1877",https://www.pakistancode.gov.pk/english/UY2FqaJw1-apaUY2Fqa-bJ4%3D-sg-jjjjjjjjjjjjj,https://pakistancode.gov.pk/pdffiles/administratorf257754bbb3c6863d879492bc8cd8f6e.pdf,pakistan_code_pdfs\administratorf257754bbb3c6863d879492bc8cd8f6e.pdf,downloaded
2,Civil Laws,"Stamp Act, 1899",https://www.pakistancode.gov.pk/english/UY2FqaJw1-apaUY2Fqa-cpg%3D-sg-jjjjjjjjjjjjj,https://pakistancode.gov.pk/pdffiles/administrator999043d9ce6f33fcbb5ecd8a58f5c79d.pdf,pakistan_code_pdfs\administrator999043d9ce6f33fcbb5ecd8a58f5c79d.pdf,downloaded
2,Civil Laws,"Standards of Weight Act, 1939",https://www.pakistancode.gov.pk/english/UY2FqaJw1-apaUY2Fqa-cJaX-sg-jjjjjjjjjjjjj,https://pakistancode.gov.pk/pdffiles/administrator02b600b49ea24e787b8b7a99aaf4202f.pdf,pakistan_code_pdfs\administrator02b600b49ea24e787b8b7a99aaf4202f.pdf,downloaded
2,Civil Laws,"State Immunity Ordinance, 1981",https://www.pakistancode.gov.pk/english/UY2FqaJw1-apaUY2Fqa-bZuY-sg-jjjjjjjjjjjjj,https://pakistancode.gov.pk/pdffiles/administratore76fcf01a8103c67d13c638ef9545317.pdf,pakistan_code_pdfs\administratore76fcf01a8103c67d13c638ef9545317.pdf,downloaded
2,Civil Laws,"Succession Act, 1925",https://www.pakistancode.gov.pk/english/UY2FqaJw1-apaUY2Fqa-ap6Z-sg-jjjjjjjjjjjjj,https://pakistancode.gov.pk/pdffiles/administrator4a6efe2b68e892d437aea98367cf6687.pdf,pakistan_code_pdfs\administrator4a6efe2b68e892d437aea98367cf6687.pdf,downloaded
2,Civil Laws,"Suits Valuation Act, 1887",https://www.pakistancode.gov.pk/english/UY2FqaJw1-apaUY2Fqa-b5k%3D-sg-jjjjjjjjjjjjj,https://pakistancode.gov.pk/pdffiles/administrator165ac315d2401298f0e4c29fc62b16b5.pdf,pakistan_code_pdfs\administrator165ac315d2401298f0e4c29fc62b16b5.pdf,downloaded
2,Civil Laws,"Territorial Waters and Maritime Zones Act, 1976 (Repealed by Act.XVIII of 2023)",https://www.pakistancode.gov.pk/english/UY2FqaJw1-apaUY2Fqa-bpuUZGFs-sg-jjjjjjjjjjjjj,https://pakistancode.gov.pk/pdffiles/administrator401f8aa04201fe132c0cd002e9fb451c.pdf,pakistan_code_pdfs\administrator401f8aa04201fe132c0cd002e9fb451c.pdf,downloaded
2,Civil Laws,"Trade Marks Ordinance, 2001",https://www.pakistancode.gov.pk/english/UY2FqaJw1-apaUY2Fqa-cp%2BUY2Fx-sg-jjjjjjjjjjjjj,https://pakistancode.gov.pk/pdffiles/administratora4ef8d40e3d97faef49343d2242e0c3a.pdf,pakistan_code_pdfs\administratora4ef8d40e3d97faef49343d2242e0c3a.pdf,downloaded
2,Civil Laws,"Trade Organizations Act, 2013",https://www.pakistancode.gov.pk/english/UY2FqaJw1-apaUY2Fqa-apaUY2FqbZ8%3D-sg-jjjjjjjjjjjjj,https://pakistancode.gov.pk/pdffiles/administrator706a192eb2a2f11e994e68c3d3653651.pdf,pakistan_code_pdfs\administrator706a192eb2a2f11e994e68c3d3653651.pdf,downloaded
2,Civil Laws,"Transfer of Evacuee Deposits Act, 1956",https://www.pakistancode.gov.pk/english/UY2FqaJw1-apaUY2Fqa-ap%2Bbaw%3D%3D-sg-jjjjjjjjjjjjj,https://pakistancode.gov.pk/pdffiles/administrator86d2c3db62e273da1f2a13a2416c3d1b.pdf,pakistan_code_pdfs\administrator86d2c3db62e273da1f2a13a2416c3d1b.pdf,downloaded
2,Civil Laws,"Transfer of Evacuee Land (Katchi Abadi) Act, 1972",https://www.pakistancode.gov.pk/english/UY2FqaJw1-apaUY2Fqa-bpuUZGFt-sg-jjjjjjjjjjjjj,https://pakistancode.gov.pk/pdffiles/administratorcb5cefe03486e589bb9a96de6ed1d0f6.pdf,pakistan_code_pdfs\administratorcb5cefe03486e589bb9a96de6ed1d0f6.pdf,downloaded
2,Civil Laws,"Transfer of Property Act, 1882",https://www.pakistancode.gov.pk/english/UY2FqaJw1-apaUY2Fqa-bpk%3D-sg-jjjjjjjjjjjjj,https://pakistancode.gov.pk/pdffiles/administrator77923ce792b475e339e1f46ba0442da3.pdf,pakistan_code_pdfs\administrator77923ce792b475e339e1f46ba0442da3.pdf,downloaded
2,Civil Laws,"Travel Agencies Act, 1976",https://www.pakistancode.gov.pk/english/UY2FqaJw1-apaUY2Fqa-bpuUZGFu-sg-jjjjjjjjjjjjj,https://pakistancode.gov.pk/pdffiles/administratorca62d882690244e6d85f1f85b8661276.pdf,pakistan_code_pdfs\administratorca62d882690244e6d85f1f85b8661276.pdf,downloaded
2,Civil Laws,"Tribal Areas (Restoration of Judisdiction) Act, 1964",https://www.pakistancode.gov.pk/english/UY2FqaJw1-apaUY2Fqa-cJqW-sg-jjjjjjjjjjjjj,https://pakistancode.gov.pk/pdffiles/administrator3e1ccd4a4970f66c4da5a06c1f7bb98f.pdf,pakistan_code_pdfs\administrator3e1ccd4a4970f66c4da5a06c1f7bb98f.pdf,downloaded
2,Civil Laws,"Trust Act, 1882",https://www.pakistancode.gov.pk/english/UY2FqaJw1-apaUY2Fqa-bpg%3D-sg-jjjjjjjjjjjjj,https://pakistancode.gov.pk/pdffiles/administrator097759e0f2a16527881669c6e1435919.pdf,pakistan_code_pdfs\administrator097759e0f2a16527881669c6e1435919.pdf,downloaded
2,Civil Laws,"Validation of Laws Act, 1975",https://www.pakistancode.gov.pk/english/UY2FqaJw1-apaUY2Fqa-bpuUZGFv-sg-jjjjjjjjjjjjj,https://pakistancode.gov.pk/pdffiles/administrator8e8e92d70904b7c9c0904c9da7c827bd.pdf,pakistan_code_pdfs\administrator8e8e92d70904b7c9c0904c9da7c827bd.pdf,downloaded
2,Civil Laws,"Voluntary Social Welfare Agencies (Registration and Control) Ordinance, 1961",https://www.pakistancode.gov.pk/english/UY2FqaJw1-apaUY2Fqa-cJ2b-sg-jjjjjjjjjjjjj,https://pakistancode.gov.pk/pdffiles/administrator6cd99cf50ae81517529b2681aaf214fc.pdf,pakistan_code_pdfs\administrator6cd99cf50ae81517529b2681aaf214fc.pdf,downloaded
3,Family Laws,"Anand Marriage Act, 1909",https://www.pakistancode.gov.pk/english/UY2FqaJw1-apaUY2Fqa-apeX-sg-jjjjjjjjjjjjj,https://pakistancode.gov.pk/pdffiles/administrator82bc64463939f911a97e388509155e4a.pdf,pakistan_code_pdfs\administrator82bc64463939f911a97e388509155e4a.pdf,downloaded
3,Family Laws,"Arya Marriage Validation Act, 1937",https://www.pakistancode.gov.pk/english/UY2FqaJw1-apaUY2Fqa-b5%2BW-sg-jjjjjjjjjjjjj,https://pakistancode.gov.pk/pdffiles/administratora87de87dd0dd5cb80b7fa3c2d4aa7a89.pdf,pakistan_code_pdfs\administratora87de87dd0dd5cb80b7fa3c2d4aa7a89.pdf,downloaded
3,Family Laws,"Child Marriage Restraint Act, 1929",https://www.pakistancode.gov.pk/english/UY2FqaJw1-apaUY2Fqa-ap%2Bb-sg-jjjjjjjjjjjjj,https://pakistancode.gov.pk/pdffiles/administrator0cb12b901d4304d7e5463da076d88639.pdf,pakistan_code_pdfs\administrator0cb12b901d4304d7e5463da076d88639.pdf,downloaded
3,Family Laws,"Christian Marriage Act, 1872",https://www.pakistancode.gov.pk/english/UY2FqaJw1-apaUY2Fqa-a54%3D-sg-jjjjjjjjjjjjj,https://pakistancode.gov.pk/pdffiles/administrator3a246ebbf45c2f156b8ad52f83024d36.pdf,pakistan_code_pdfs\administrator3a246ebbf45c2f156b8ad52f83024d36.pdf,downloaded
3,Family Laws,"Claims for Maintenance (Recovery Abroad) Ordinance, 1959",https://www.pakistancode.gov.pk/english/UY2FqaJw1-apaUY2Fqa-a5aZZg%3D%3D-sg-jjjjjjjjjjjjj,https://pakistancode.gov.pk/pdffiles/administratorce8e5467178e4ff59ec8ba8d8b92f939.pdf,pakistan_code_pdfs\administratorce8e5467178e4ff59ec8ba8d8b92f939.pdf,downloaded
3,Family Laws,"Dissolution of Muslim Marriages Act, 1939",https://www.pakistancode.gov.pk/english/UY2FqaJw1-apaUY2Fqa-cJaW-sg-jjjjjjjjjjjjj,https://pakistancode.gov.pk/pdffiles/administratorfb32d6015ae887e6d6b85018961842ea.pdf,pakistan_code_pdfs\administratorfb32d6015ae887e6d6b85018961842ea.pdf,downloaded
3,Family Laws,"Divorce Act,1869",https://www.pakistancode.gov.pk/english/UY2FqaJw1-apaUY2Fqa-a5Y%3D-sg-jjjjjjjjjjjjj,https://pakistancode.gov.pk/pdffiles/administrator5e93fac2df76e6993f8c8e739c827420.pdf,pakistan_code_pdfs\administrator5e93fac2df76e6993f8c8e739c827420.pdf,downloaded
3,Family Laws,"Dowry and Bridal Gifts (Restriction) Act, 1976",https://www.pakistancode.gov.pk/english/UY2FqaJw1-apaUY2Fqa-bpuUY2Rp-sg-jjjjjjjjjjjjj,https://pakistancode.gov.pk/pdffiles/administrator359d2ddc2ad3cb8f4a5bfa3c263e5ba1.pdf,pakistan_code_pdfs\administrator359d2ddc2ad3cb8f4a5bfa3c263e5ba1.pdf,downloaded
3,Family Laws,"Guardians and Wards Act, 1890",https://www.pakistancode.gov.pk/english/UY2FqaJw1-apaUY2Fqa-cJc%3D-sg-jjjjjjjjjjjjj,https://pakistancode.gov.pk/pdffiles/administratord265c726d2d564a9377ed7a8e04708ae.pdf,pakistan_code_pdfs\administratord265c726d2d564a9377ed7a8e04708ae.pdf,downloaded
3,Family Laws,"Hindu Disposition of Property Act, 1916",https://www.pakistancode.gov.pk/english/UY2FqaJw1-apaUY2Fqa-apic-sg-jjjjjjjjjjjjj,https://pakistancode.gov.pk/pdffiles/administrator2153575f47e8a97a8776320d8eac6a3c.pdf,pakistan_code_pdfs\administrator2153575f47e8a97a8776320d8eac6a3c.pdf,downloaded
3,Family Laws,"Hindu Inheritance (Removal of Disabilities) Act, 1928",https://www.pakistancode.gov.pk/english/UY2FqaJw1-apaUY2Fqa-ap%2BZ-sg-jjjjjjjjjjjjj,https://pakistancode.gov.pk/pdffiles/administratorbffe66c6012e7d43ef73932bb2016971.pdf,pakistan_code_pdfs\administratorbffe66c6012e7d43ef73932bb2016971.pdf,downloaded
3,Family Laws,"Hindu Marriage Disabilities Removal Act, 1946",https://www.pakistancode.gov.pk/english/UY2FqaJw1-apaUY2Fqa-cJiV-sg-jjjjjjjjjjjjj,https://pakistancode.gov.pk/pdffiles/administratorc0d66c29b7f188230277e3d0855796eb.pdf,pakistan_code_pdfs\administratorc0d66c29b7f188230277e3d0855796eb.pdf,downloaded
3,Family Laws,"Hindu Married Women's Right to Separate Residence and Maintenance Act, 1946",https://www.pakistancode.gov.pk/english/UY2FqaJw1-apaUY2Fqa-cJed-sg-jjjjjjjjjjjjj,https://pakistancode.gov.pk/pdffiles/administrator5a78ff5559911f2b13d17d04c7d27043.pdf,pakistan_code_pdfs\administrator5a78ff5559911f2b13d17d04c7d27043.pdf,downloaded
3,Family Laws,"Hindu Widows´ Re-marriage Act, 1856",https://www.pakistancode.gov.pk/english/UY2FqaJw1-apaUY2Fqa-apc%3D-sg-jjjjjjjjjjjjj,https://pakistancode.gov.pk/pdffiles/administrator3a3e64fb58215907d6e4a8cd7b6c1def.pdf,pakistan_code_pdfs\administrator3a3e64fb58215907d6e4a8cd7b6c1def.pdf,downloaded
3,Family Laws,"Hindu Women s Rights to Property Act, 1937",https://www.pakistancode.gov.pk/english/UY2FqaJw1-apaUY2Fqa-b5%2BV-sg-jjjjjjjjjjjjj,https://pakistancode.gov.pk/pdffiles/administrator9a92dd810983fc449969d872d9ff53f4.pdf,pakistan_code_pdfs\administrator9a92dd810983fc449969d872d9ff53f4.pdf,downloaded
3,Family Laws,"Marriage Functions (Prohibition of Ostentatious Displays and Wasteful Expenses) Ordinance, 2000",https://www.pakistancode.gov.pk/english/UY2FqaJw1-apaUY2Fqa-apaXZQ%3D%3D-sg-jjjjjjjjjjjjj,https://pakistancode.gov.pk/pdffiles/administrator15e53c2db484572b555fac3ad9b24893.pdf,pakistan_code_pdfs\administrator15e53c2db484572b555fac3ad9b24893.pdf,downloaded
3,Family Laws,"Married Women's Property Act, 1874",https://www.pakistancode.gov.pk/english/UY2FqaJw1-apaUY2Fqa-bJg%3D-sg-jjjjjjjjjjjjj,https://pakistancode.gov.pk/pdffiles/administrator838fddea2bd84054cde358506b537096.pdf,pakistan_code_pdfs\administrator838fddea2bd84054cde358506b537096.pdf,downloaded
3,Family Laws,"Parsi Marriage and Divorce Act, 1936",https://www.pakistancode.gov.pk/english/UY2FqaJw1-apaUY2Fqa-b56a-sg-jjjjjjjjjjjjj,https://pakistancode.gov.pk/pdffiles/administrator71b03c0461fc9cbbb7b0cad08bdcb03f.pdf,pakistan_code_pdfs\administrator71b03c0461fc9cbbb7b0cad08bdcb03f.pdf,downloaded
3,Family Laws,"Special Marriage Act, 1872",https://www.pakistancode.gov.pk/english/UY2FqaJw1-apaUY2Fqa-a5s%3D-sg-jjjjjjjjjjjjj,https://pakistancode.gov.pk/pdffiles/administratora0bf0b1883050a237d47158b9a5791a2.pdf,pakistan_code_pdfs\administratora0bf0b1883050a237d47158b9a5791a2.pdf,downloaded
4,Service Laws,"Auditor General´s (Functions, Powers, Terms and Conditions of Service) Ordinance, 2001",https://www.pakistancode.gov.pk/english/UY2FqaJw1-apaUY2Fqa-cp%2BUY2Jo-sg-jjjjjjjjjjjjj,https://pakistancode.gov.pk/pdffiles/administratord2a43e2e40d8af8e23fd95cba332137b.pdf,pakistan_code_pdfs\administratord2a43e2e40d8af8e23fd95cba332137b.pdf,downloaded
4,Service Laws,"Civil Servants (Validation of Rules) Ordinance, 2001",https://www.pakistancode.gov.pk/english/UY2FqaJw1-apaUY2Fqa-cp%2BUY2Fq-sg-jjjjjjjjjjjjj,https://pakistancode.gov.pk/pdffiles/administrator51c7baaf4df7518b66b24a25efff3a72.pdf,pakistan_code_pdfs\administrator51c7baaf4df7518b66b24a25efff3a72.pdf,downloaded
4,Service Laws,"Controller General of Accounts (Appointment Functions and Powers) Ordinance, 2001",https://www.pakistancode.gov.pk/english/UY2FqaJw1-apaUY2Fqa-cp%2BUY2Jp-sg-jjjjjjjjjjjjj,https://pakistancode.gov.pk/pdffiles/administrator10d4d0abed291f96ba657e253b662fbd.pdf,pakistan_code_pdfs\administrator10d4d0abed291f96ba657e253b662fbd.pdf,downloaded
4,Service Laws,"Disabled Persons (Employment and Rehabilitation) Ordinance, 1981",https://www.pakistancode.gov.pk/english/UY2FqaJw1-apaUY2Fqa-bZ6c-sg-jjjjjjjjjjjjj,https://pakistancode.gov.pk/pdffiles/administrator07d9e49158ba80ccd546ad885d7ec6c5.pdf,pakistan_code_pdfs\administrator07d9e49158ba80ccd546ad885d7ec6c5.pdf,downloaded
4,Service Laws,"Discontinuance of Medical Reimbursement Act, 1972",https://www.pakistancode.gov.pk/english/UY2FqaJw1-apaUY2Fqa-bpuUY2Nx-sg-jjjjjjjjjjjjj,https://pakistancode.gov.pk/pdffiles/administrator14909d11f691ce6528aa55ab6c9aa891.pdf,pakistan_code_pdfs\administrator14909d11f691ce6528aa55ab6c9aa891.pdf,downloaded
4,Service Laws,"Dormant Funds (Administration) Act, 1966",https://www.pakistancode.gov.pk/english/UY2FqaJw1-apaUY2Fqa-cJuU-sg-jjjjjjjjjjjjj,https://pakistancode.gov.pk/pdffiles/administratorf9185dfb88e3eb50f54bca3031e47e0c.pdf,pakistan_code_pdfs\administratorf9185dfb88e3eb50f54bca3031e47e0c.pdf,downloaded
4,Service Laws,"Employment (Record of Services) Act, 1951",https://www.pakistancode.gov.pk/english/UY2FqaJw1-apaUY2Fqa-ap%2BYZA%3D%3D-sg-jjjjjjjjjjjjj,https://pakistancode.gov.pk/pdffiles/administratord2876c0ca2780e889724d4a8bebddc74.pdf,pakistan_code_pdfs\administratord2876c0ca2780e889724d4a8bebddc74.pdf,downloaded
4,Service Laws,"Ex-Employees of the Former Government of East Pakistan (Appointment to Federal Posts) Ordinance, 1983.",https://www.pakistancode.gov.pk/english/UY2FqaJw1-apaUY2Fqa-bpma-sg-jjjjjjjjjjjjj,https://pakistancode.gov.pk/pdffiles/administratordeb5b58d7fd5b7b6fa804b8b9919915c.pdf,pakistan_code_pdfs\administratordeb5b58d7fd5b7b6fa804b8b9919915c.pdf,downloaded
4,Service Laws,"Ex-Government Servants (Employment with Foreign Governments) (Prohibition) Act, 1966",https://www.pakistancode.gov.pk/english/UY2FqaJw1-apaUY2Fqa-cJqb-sg-jjjjjjjjjjjjj,https://pakistancode.gov.pk/pdffiles/administrator0c8370631eeb4ddf14d55a6f11cdd3be.pdf,pakistan_code_pdfs\administrator0c8370631eeb4ddf14d55a6f11cdd3be.pdf,downloaded
4,Service Laws,"Karachi Electric Supply Corporation (Removal from Service) Ordinance, 1999",https://www.pakistancode.gov.pk/english/UY2FqaJw1-apaUY2Fqa-apaVaQ%3D%3D-sg-jjjjjjjjjjjjj,https://pakistancode.gov.pk/pdffiles/administrator5e590de60f8b3e964f540d5d5f7911c6.pdf,pakistan_code_pdfs\administrator5e590de60f8b3e964f540d5d5f7911c6.pdf,downloaded
4,Service Laws,"Local Authorities Pensions and Gratuities Act, 1919",https://www.pakistancode.gov.pk/english/UY2FqaJw1-apaUY2Fqa-apmX-sg-jjjjjjjjjjjjj,https://pakistancode.gov.pk/pdffiles/administrator5d0253363802ee0d1f37594b51d1c4cf.pdf,pakistan_code_pdfs\administrator5d0253363802ee0d1f37594b51d1c4cf.pdf,downloaded
4,Service Laws,"Medical Officers (Regularization of Appointments) Act, 1992",https://www.pakistancode.gov.pk/english/UY2FqaJw1-apaUY2Fqa-apmaYw%3D%3D-sg-jjjjjjjjjjjjj,https://pakistancode.gov.pk/pdffiles/administrator96bfdc148aea61a20e427ed401fd6fb1.pdf,pakistan_code_pdfs\administrator96bfdc148aea61a20e427ed401fd6fb1.pdf,downloaded
4,Service Laws,"National Press Trust (Appointment of Chairman) Act, 1972",https://www.pakistancode.gov.pk/english/UY2FqaJw1-apaUY2Fqa-bpuUZWFq-sg-jjjjjjjjjjjjj,https://pakistancode.gov.pk/pdffiles/administrator91bdc873bfd52f0aec1bfb8546216359.pdf,pakistan_code_pdfs\administrator91bdc873bfd52f0aec1bfb8546216359.pdf,downloaded
4,Service Laws,"Pensions Act, 1871",https://www.pakistancode.gov.pk/english/UY2FqaJw1-apaUY2Fqa-a5k%3D-sg-jjjjjjjjjjjjj,https://pakistancode.gov.pk/pdffiles/administratorede62fb0012b42c5d1aab4166249809a.pdf,pakistan_code_pdfs\administratorede62fb0012b42c5d1aab4166249809a.pdf,downloaded
4,Service Laws,"Population Welfare Planning Programme (Appointment and Temination of Service) Ordinance, 1981",https://www.pakistancode.gov.pk/english/UY2FqaJw1-apaUY2Fqa-bZyW-sg-jjjjjjjjjjjjj,https://pakistancode.gov.pk/pdffiles/administrator8e89d7c42dd9194d3a74a43f12c8fe8e.pdf,pakistan_code_pdfs\administrator8e89d7c42dd9194d3a74a43f12c8fe8e.pdf,downloaded
4,Service Laws,"Provident Funds Act, 1925",https://www.pakistancode.gov.pk/english/UY2FqaJw1-apaUY2Fqa-ap6W-sg-jjjjjjjjjjjjj,https://pakistancode.gov.pk/pdffiles/administratord058f1585ed54ef81974349bcf705d53.pdf,pakistan_code_pdfs\administratord058f1585ed54ef81974349bcf705d53.pdf,downloaded
